"direccion","lat","lon"
"LAPRIDA 1746, CABA, Argentina",-34.5898508163265,-58.4027320204082
"SANCHEZ DE BUSTAMANTE 1850, CABA, Argentina",-34.5896370489796,-58.4085673204082
"BONPLAND 2425, CABA, Argentina",-34.5776342755102,-58.4306516591837
"CAJARAVILLA 4450, CABA, Argentina",-34.6398477615385,-58.4890824846154
"OLLEROS 3356, CABA, Argentina",-34.579910322449,-58.4492921612245
"DONIZETTI 414, CABA, Argentina",-34.6421709163265,-58.4954726265306
"ZAPIOLA 3660, CABA, Argentina",-34.5519306285714,-58.474928922449
"AUSTRIA 1872, CABA, Argentina",-34.5897804714286,-58.4066063428571
"GAVILAN 651, CABA, Argentina",-34.6217931428571,-58.4628722653061
"MEDRANO 1037, CABA, Argentina",-34.597270922449,-58.420021555102
"CHIVILCOY AV. 3638, CABA, Argentina",-34.6019672755102,-58.5100995877551
"BESARES 1794, CABA, Argentina",-34.5422992918367,-58.4649217795918
"IBERA 5288, CABA, Argentina",-34.5682756734694,-58.4926402040816
"RIO DE JANEIRO 1062, CABA, Argentina",-34.6032606530612,-58.4330127959184
"WASHINGTON 1971, CABA, Argentina",-34.5708566,-58.4682488428571
"CULLEN 5442, CABA, Argentina",-34.5750085244898,-58.4915601530612
"HELGUERA 2548, CABA, Argentina",-34.6056112755102,-58.4900359346939
"TERRADA 1480, CABA, Argentina",-34.6161213877551,-58.4760686734694
"ALBERTI 1212, CABA, Argentina",-34.6237952673469,-58.4003156612245
"BURELA 2032, CABA, Argentina",-34.58133,-58.4891734306122
"3 DE FEBRERO 4035, CABA, Argentina",-34.5428319583333,-58.4646280541667
"GRIVEO 3308, CABA, Argentina",-34.5880422857143,-58.5091416734694
"ZARRAGA 3454, CABA, Argentina",-34.5754141122449,-58.4615892693878
"LARSEN 2963, CABA, Argentina",-34.5795453265306,-58.5095084285714
"PASEO COLON AV. 1321, CABA, Argentina",-34.6146201,-58.3687987
"POTOSI 4321, CABA, Argentina",-34.6071468693878,-58.4280349591837
"MONROE 3075, CABA, Argentina",-34.5619380265306,-58.4662552734694
"ACHEGA 3227, CABA, Argentina",-34.5722898571429,-58.5013716326531
"BACACAY 2215, CABA, Argentina",-34.6256283428571,-58.4613842571429
"PAREJA 3778, CABA, Argentina",-34.5971987755102,-58.5102814081633
"ALVAREZ JONTE AV. 5576, CABA, Argentina",-34.6090356,-58.4831897
"JUJUY AV. 549, CABA, Argentina",-34.6164480122449,-58.4044665632653
"ARENALES 2467, CABA, Argentina",-34.5934465326531,-58.4013643632653
"AVENIDA DEL LIBERTADOR 2326, CABA, Argentina",-34.5805380346939,-58.4050580612245
"O'HIGGINS 4560, CABA, Argentina",-34.5399258591837,-58.469615444898
"ARREGUI 3779, CABA, Argentina",-34.6112896122449,-58.4962987346939
"BERUTI 2390, CABA, Argentina",-34.5930718530612,-58.4001770632653
"GORRITI 4791, CABA, Argentina",-34.5907273265306,-58.4288939591837
"WAGNER 1135, CABA, Argentina",-34.6287305979592,-58.5018501408163
"SUNCHALES 646, CABA, Argentina",-34.6001583469388,-58.4548618163265
"MEDRANO AV. 834, CABA, Argentina",-34.6002105,-58.4206512794872
"RIVADAVIA AV. 3933, CABA, Argentina",-34.6204106,-58.4412692
"PUEYRREDON AV. 1385, CABA, Argentina",-34.5949245,-58.4031408
"NAZCA AV. 3382, CABA, Argentina",-34.630944,-58.4704936
"CALCENA 560, CABA, Argentina",-34.6201208163265,-58.4590144285714
"SAN ISIDRO LABRADOR AV. 4431, CABA, Argentina",-34.5418753,-58.4742004
"BOYACA 1994, CABA, Argentina",-34.607535244898,-58.470869122449
"ARENALES 3648, CABA, Argentina",-34.5854983510204,-58.4136664693878
"SANTO TOME 5390, CABA, Argentina",-34.6226033938775,-58.5155577632653
"CONDE 813, CABA, Argentina",-34.5771997959184,-58.45069
"ESTOMBA 4046, CABA, Argentina",-34.5530299693878,-58.4854001306122
"BOGOTA 3525, CABA, Argentina",-34.6223339,-58.4555554
"TONELERO 7556, CABA, Argentina",-34.6529168326531,-58.5271102469388
"SIMBRON 4647, CABA, Argentina",-34.6103085510204,-58.5145530959184
"GUAYAQUIL 227, CABA, Argentina",-34.619865444898,-58.4318014387755
"VIAMONTE 330, CABA, Argentina",-34.5996820428571,-58.3718008714286
"AMENABAR 1849, CABA, Argentina",-34.5654417163265,-58.4564750857143
"ATACALCO 1729, CABA, Argentina",-34.5868527,-58.4345384
"FLORIDA 201, CABA, Argentina",-34.6056135,-58.3750719
"BERUTI 2825, CABA, Argentina",-34.590832,-58.404487122449
"PUJOL 861, CABA, Argentina",-34.6126380612245,-58.449323877551
"ESTRELLA FEDERAL 2675, CABA, Argentina",-34.5743542,-58.5088048
"AGUERO 45, CABA, Argentina",-34.6100129714286,-58.4130531326531
"INCLAN 2423, CABA, Argentina",-34.6294687959184,-58.3985892857143
"CONDARCO 1965, CABA, Argentina",-34.6104066938776,-58.4784423061225
"SANTIAGO DEL ESTERO 1223, CABA, Argentina",-34.6226433020408,-58.3844426979592
"PALPA 2987, CABA, Argentina",-34.5747580204082,-58.4504293469388
"OLLEROS AV. 1695, CABA, Argentina",-34.564274044898,-58.4375204959184
"BELGRANO AV. 3270, CABA, Argentina",-34.6155109,-58.4122237612245
"24 DE NOVIEMBRE 2287, CABA, Argentina",-34.6375056714286,-58.4091488489796
"JUJUY AV. 959, CABA, Argentina",-34.6238418,-58.4027603
"AVENIDA LA PLATA 323, CABA, Argentina",-34.6186324755102,-58.4285943122449
"LADINES 2215, CABA, Argentina",-34.5787978428571,-58.4967282857143
"MAGALLANES 861, CABA, Argentina",-34.6396865979592,-58.362685422449
"LAVALLE 3402, CABA, Argentina",-34.6011618,-58.414199
"LAS HERAS GENERAL AV. 3894, CABA, Argentina",-34.5875522,-58.3972196
"GAONA AV. 3253, CABA, Argentina",-34.6187412408163,-58.4711282081633
"CHARLONE 730, CABA, Argentina",-34.5820598428571,-58.4539724428571
"MATHEU 166, CABA, Argentina",-34.6116518816327,-58.4002573326531
"GARCIA DEL RIO 3713, CABA, Argentina",-34.5527173081633,-58.4819661591837
"GUATEMALA 5612, CABA, Argentina",-34.5802718122449,-58.4322026387755
"SAYOS 5489, CABA, Argentina",-34.6757514857143,-58.4725754693878
"LIBERTAD 1050, CABA, Argentina",-34.5962861510204,-58.384305655102
"GAONA AV. 2073, CABA, Argentina",-34.6127116612245,-58.4568050285714
"AREVALO 1695, CABA, Argentina",-34.5810744469388,-58.440477377551
"GUATEMALA 5566, CABA, Argentina",-34.5806730183673,-58.4316854081633
"ESTADO DE PALESTINA 1052, CABA, Argentina",-34.5985167469388,-58.4251458816327
"CORRIENTES AV. 5509, CABA, Argentina",-34.6041224,-58.4053431
"ITUZAINGO 918, CABA, Argentina",-34.6323462408163,-58.3765101469388
"DORREGO 1705, CABA, Argentina",-34.5817067918367,-58.4432570387755
"3 DE FEBRERO 1131, CABA, Argentina",-34.5684751142857,-58.4439111571429
"SANTIAGO DEL ESTERO 1687, CABA, Argentina",-34.6279895836735,-58.3844164183674
"TRES ARROYOS 591, CABA, Argentina",-34.6034264,-58.4505187081633
"BOYACA 938, CABA, Argentina",-34.6170126918367,-58.4636541183673
"GUARDIA VIEJA 4490, CABA, Argentina",-34.6000371877551,-58.4279736612245
"PUAN 641, CABA, Argentina",-34.6303748979592,-58.4459338469388
"TRIUNVIRATO AV. 5463, CABA, Argentina",-34.5787596,-58.4795473
"CHORROARIN AV. 426, CABA, Argentina",-34.5914421,-58.4759606
"LASCANO 5752, CABA, Argentina",-34.6272765469388,-58.5168793816327
"FRAY JUSTO SANTA MARIA DE ORO 2636, CABA, Argentina",-34.5778201129537,-58.4232062639183
"ARRIBEÑOS 2325, CABA, Argentina",-34.5559105959184,-58.4518544285714
"BOULOGNE SUR MER 279, CABA, Argentina",-34.6069652591837,-58.4073479734694
"ZAPIOLA 4455, CABA, Argentina",-34.5454052244898,-58.4783915918367
"CASCO 247, CABA, Argentina",-34.6366945285714,-58.525981822449
"DIRECTORIO AV. 3681, CABA, Argentina",-34.6387168306122,-58.4759740163265
"MANZANARES 2986, CABA, Argentina",-34.5501286142857,-58.4746625428571
"CLAY 3072, CABA, Argentina",-34.5725745142857,-58.4288017571429
"BLANCO ENCALADA 4199, CABA, Argentina",-34.5700575,-58.477399
"ARAOZ 561, CABA, Argentina",-34.5988701428571,-58.4352381836735
"BERUTI 3825, CABA, Argentina",-34.5838039795918,-58.4145427489796
"JUNCAL 3636, CABA, Argentina",-34.5833447,-58.413728677551
"AGUERO 1857, CABA, Argentina",-34.5899988857143,-58.4047266285714
"COMBATE DE LOS POZOS 495, CABA, Argentina",-34.6148592346939,-58.3932821428571
"THAMES 2480, CABA, Argentina",-34.581408677551,-58.422101577551
"LIBERTAD 1271, CABA, Argentina",-34.5933960360467,-58.3843614057812
"PUAN 293, CABA, Argentina",-34.6262675510204,-58.4476746326531
"GALVAN 3262, CABA, Argentina",-34.5653320244898,-58.4889940959184
"IRALA 1631, CABA, Argentina",-34.6439083877551,-58.3656888571429
"TERRERO 910, CABA, Argentina",-34.6164911836735,-58.4611964693878
"BRASIL 566, CABA, Argentina",-34.6255937918367,-58.3734644142857
"CUENCA 1089, CABA, Argentina",-34.6207715,-58.4792583
"MONTIEL 625, CABA, Argentina",-34.6461203244898,-58.5260615979592
"DANTE 119, CABA, Argentina",-34.639204077551,-58.5007208265306
"ALMAFUERTE AV. 851, CABA, Argentina",-34.6473471510204,-58.4157887591837
"VENECIA 3132, CABA, Argentina",-34.5969335591837,-58.4885763367347
"HERNANDARIAS 623, CABA, Argentina",-34.6347105102041,-58.3685631020408
"RUY DIAZ DE GUZMAN 187, CABA, Argentina",-34.6326171428571,-58.3714492857143
"ANDORRA 7465, CABA, Argentina",-34.653446244898,-58.5248442857143
"VUELTA DE OBLIGADO 1430, CABA, Argentina",-34.5666018,-58.4497648
"ELCANO AV. 3445, CABA, Argentina",-34.5761319428571,-58.4599880918367
"SANTIAGO DEL ESTERO 1217, CABA, Argentina",-34.6225865469388,-58.3844424530612
"PARAGUAY 4135, CABA, Argentina",-34.5874232571429,-58.4204982040816
"ECUADOR 1526, CABA, Argentina",-34.5926547061224,-58.4030350571429
"RIVADAVIA AV. 9689, CABA, Argentina",-34.6204106,-58.4412692
"TERRADA 5767, CABA, Argentina",-34.5771997959184,-58.5084907959184
"MIGUELETES 1678, CABA, Argentina",-34.5629755857143,-58.4396968693878
"AVELLANEDA AV. 3546, CABA, Argentina",-34.6284863040816,-58.479196277551
"3 DE FEBRERO 2171, CABA, Argentina",-34.5586502444444,-58.4525477944444
"GUARDIA VIEJA 3372, CABA, Argentina",-34.6027161142857,-58.4123830142857
"SAN LUIS 3175, CABA, Argentina",-34.5993557755102,-58.4100118163265
"FORMOSA 268, CABA, Argentina",-34.6211023734694,-58.432024022449
"ESTADO PLURINACIONAL DE BOLIVIA 2991, CABA, Argentina",-34.5998390510204,-58.4862001734694
"SANTIAGO DEL ESTERO 727, CABA, Argentina",-34.6170260163265,-58.384428222449
"SOLER 4251, CABA, Argentina",-34.5898065408163,-58.4207664489796
"NAZCA AV. 3350, CABA, Argentina",-34.630944,-58.4704936
"TERRADA 1877, CABA, Argentina",-34.612005,-58.4790278571429
"ARRIBEÑOS 2774, CABA, Argentina",-34.5521479020408,-58.455293322449
"QUESADA 2230, CABA, Argentina",-34.5535631285714,-58.4615756142857
"MOSCONI GENERAL AV. 3262, CABA, Argentina",-34.5893026041667,-58.5069168791667
"CAMPICHUELO 472, CABA, Argentina",-34.6119400571429,-58.4351711428571
"BELGRANO AV. 3536, CABA, Argentina",-34.6157612571429,-58.4162258346939
"TERRADA 284, CABA, Argentina",-34.6270237,-58.4697674
"BAUNESS 1182, CABA, Argentina",-34.5873174326531,-58.4767178510204
"CABILDO AV. 1117, CABA, Argentina",-34.5686710578947,-58.4471785421053
"CAPDEVILA 3466, CABA, Argentina",-34.564851244898,-58.4941771020408
"GUEMES 4245, CABA, Argentina",-34.5838974714286,-58.4202752938776
"PUEYRREDON AV. 1535, CABA, Argentina",-34.5949245,-58.4031408
"ASAMBLEA AV. 235, CABA, Argentina",-34.6315561506867,-58.4290293114838
"ARRIBEÑOS 2265, CABA, Argentina",-34.5565027367347,-58.4513104693878
"BUCARELLI 2586, CABA, Argentina",-34.5742864285714,-58.4900057285714
"QUESADA 2508, CABA, Argentina",-34.5552083571429,-58.4646597367347
"VALDENEGRO 4895, CABA, Argentina",-34.5506620040816,-58.4979550591837
"WASHINGTON 4010, CABA, Argentina",-34.5522825081633,-58.4834029265306
"TANDIL 4891, CABA, Argentina",-34.6507495061225,-58.4891229326531
"GUEVARA 446, CABA, Argentina",-34.5867747444444,-58.4509019
"SANCHEZ DE BUSTAMANTE 2656, CABA, Argentina",-34.5827116306122,-58.4018924734694
"CUCHA CUCHA 1280, CABA, Argentina",-34.6074191836735,-58.451599
"BAUNESS 938, CABA, Argentina",-34.5897023061224,-58.4745329795918
"AUSTRIA 2070, CABA, Argentina",-34.5882924489796,-58.4045557959184
"PACHECO 3283, CABA, Argentina",-34.565499877551,-58.4900503061224
"ROOSEVELT FRANKLIN D. 1953, CABA, Argentina",-34.5574332,-58.4606697
"IBARROLA 6505, CABA, Argentina",-34.6413965877551,-58.5187145387755
"LA RIOJA 168, CABA, Argentina",-34.6122107530612,-58.4086368244898
"TINOGASTA 3750, CABA, Argentina",-34.6041721244898,-58.501663344898
"NICARAGUA 4632, CABA, Argentina",-34.5879079102041,-58.4256845591837
"SENILLOSA 667, CABA, Argentina",-34.6247723333333,-58.4287484333333
"MONTEVIDEO 1776, CABA, Argentina",-34.5900220489796,-58.3862494918367
"ESTADOS UNIDOS 670, CABA, Argentina",-34.6186007346939,-58.3753636408163
"AYACUCHO 1771, CABA, Argentina",-34.5895878571429,-58.3911958571429
"CABILDO AV. 3546, CABA, Argentina",-34.5505795204082,-58.4671508857143
"AVENIDA ALVAREZ THOMAS 3428, CABA, Argentina",-34.5700987306122,-58.4853370326531
"ARISMENDI 2591, CABA, Argentina",-34.583796122449,-58.4756408081633
"NAZCA AV. 573, CABA, Argentina",-34.630944,-58.4704936
"CALLAO AV. 1321, CABA, Argentina",-34.604451,-58.3927552
"SOLIS 700, CABA, Argentina",-34.6166961,-58.3902817
"15 DE NOVIEMBRE DE 1889 1212, CABA, Argentina",-34.6310074081633,-58.3829255918367
"ZAPATA 86, CABA, Argentina",-34.575639671966,-58.4380798539374
"GALLARDO 426, CABA, Argentina",-34.6339372285714,-58.5244484183673
"CORREA 2629, CABA, Argentina",-34.5445477828283,-58.4746261161616
"URUGUAY 1265, CABA, Argentina",-34.5935036376375,-58.3873042240115
"PUJOL 681, CABA, Argentina",-34.6145981489796,-58.4483181204082
"ESPARTACO 870, CABA, Argentina",-34.6371815734694,-58.4553905979592
"MAURE 2944, CABA, Argentina",-34.5761288585858,-58.4461570511889
"AVENIDA ALVAREZ THOMAS 3442, CABA, Argentina",-34.5700451163265,-58.4854078040816
"MOLIERE 744, CABA, Argentina",-34.6319785285714,-58.5055905857143
"11 DE SEPTIEMBRE DE 1888 4632, CABA, Argentina",-34.537828470069,-58.4672837801848
"LOPE DE VEGA 472, CABA, Argentina",-34.6331324714286,-58.5004074857143
"NAZCA AV. 3152, CABA, Argentina",-34.630944,-58.4704936
"QUESADA 4178, CABA, Argentina",-34.5638376857143,-58.4812310918367
"CASTEX 3392, CABA, Argentina",-34.5779892979592,-58.4059007428571
"ZELADA 7089, CABA, Argentina",-34.6564167959184,-58.5138035918367
"GORRITI 4954, CABA, Argentina",-34.589753755102,-58.4308126530612
"OLIDEN 1108, CABA, Argentina",-34.6495269183673,-58.5080849795918
"CAMPANA 3664, CABA, Argentina",-34.5971122346939,-58.500716055102
"ECHEVERRIA 1865, CABA, Argentina",-34.5600032714286,-58.4510082367347
"CHORROARIN AV. 534, CABA, Argentina",-34.5904284081633,-58.4747623877551
"CONDE 1041, CABA, Argentina",-34.5757213333333,-58.4539651666667
"DRAGONES 2140, CABA, Argentina",-34.5524042591837,-58.4414747591837
"ARTILLEROS 2499, CABA, Argentina",-34.5510603,-58.4474834
"FRENCH 2748, CABA, Argentina",-34.5891397959184,-58.4025074285714
"PARAGUAY 3290, CABA, Argentina",-34.5938566244898,-58.4126464897959
"CHARCAS 3529, CABA, Argentina",-34.5895941643811,-58.4149853843951
"CHARCAS 3240, CABA, Argentina",-34.5923285916667,-58.4114765083333
"YERBAL 2719, CABA, Argentina",-34.6287338734694,-58.4678187081633
"CRAMER AV. 1745, CABA, Argentina",-34.5650048,-58.4612294
"SUPERI 2645, CABA, Argentina",-34.5629466565217,-58.4706996391304
"CAMPANA 2444, CABA, Argentina",-34.608237,-58.4916308571429
"MELINCUE 4486, CABA, Argentina",-34.6131978,-58.5110192
"NEUQUEN 2160, CABA, Argentina",-34.6175435,-58.463373
"ALBARIÑO 1889, CABA, Argentina",-34.6551115244898,-58.4905564673469
"GUALEGUAY 1290, CABA, Argentina",-34.6328938979592,-58.3710446938776
"GAONA AV. 4987, CABA, Argentina",-34.6284799222222,-58.492396030303
"YERBAL 2214, CABA, Argentina",-34.6269518469388,-58.460697855102
"DARWIN 617, CABA, Argentina",-34.5939383265306,-58.4447709959184
"CAVIA 3108, CABA, Argentina",-34.5754932,-58.4055399
"GURRUCHAGA 2385, CABA, Argentina",-34.5835644857143,-58.4213845714286
"ARCOS 4091, CABA, Argentina",-34.543857477551,-58.4677035183674
"AZURDUY JUANA 2304, CABA, Argentina",-34.5501353632653,-58.4660121693878
"CONDE 2509, CABA, Argentina",-34.5634647959184,-58.4686912571429
"CAMPOS SALLES 1565, CABA, Argentina",-34.5476586393939,-58.457252830303
"GOROSTIAGA 2012, CABA, Argentina",-34.5681973040816,-58.4396899122449
"ENTRE RIOS AV. 1769, CABA, Argentina",-34.6227394,-58.3914497
"ARAOZ 544, CABA, Argentina",-34.598792,-58.435547
"PAROISSIEN 3849, CABA, Argentina",-34.5525725122449,-58.4837120285714
"GUALEGUAYCHU 2255, CABA, Argentina",-34.6141605020408,-58.5022629204082
"ALTOLAGUIRRE 1710, CABA, Argentina",-34.5837612816327,-58.4855841244898
"SOLER 3272, CABA, Argentina",-34.5962759,-58.4116213
"HUMAITA 6961, CABA, Argentina",-34.6456655142857,-58.5238975642857
"CAMARGO 774, CABA, Argentina",-34.5984438857143,-58.4424762857143
"THAMES 684, CABA, Argentina",-34.5940344961992,-58.4411569198059
"ARENALES 2645, CABA, Argentina",-34.5926997326531,-58.4035459
"CORDOBA AV. 1652, CABA, Argentina",-34.5991974,-58.4039401
"SAN MARTIN 959, CABA, Argentina",-34.5917694,-58.3724954
"PINTO 4741, CABA, Argentina",-34.5437549510204,-58.4818591306122
"MELINCUE 4392, CABA, Argentina",-34.6131978,-58.5110192
"BURELA 3199, CABA, Argentina",-34.5707645,-58.4973422
"HELGUERA 3179, CABA, Argentina",-34.5999734020408,-58.4942899489796
"DELAMBRE 4565, CABA, Argentina",-34.6237608673469,-58.4991471693878
"ARGERICH 702, CABA, Argentina",-34.6245208,-58.4743726
"GAONA AV. 3875, CABA, Argentina",-34.623199615625,-58.479628853125
"AZCUENAGA 1435, CABA, Argentina",-34.592204155102,-58.398447455102
"2 DE ABRIL DE 1982 6975, CABA, Argentina",-34.6786832524032,-58.4946794964019
"FRANKLIN 1302, CABA, Argentina",-34.612463,-58.452981
"GURRUCHAGA 381, CABA, Argentina",-34.5983820816327,-58.4428870408163
"ORTEGA Y GASSET 1598, CABA, Argentina",-34.5682741571429,-58.4307994183674
"HEREDIA 986, CABA, Argentina",-34.582027,-58.4634411428571
"FORMOSA 149, CABA, Argentina",-34.6208195061224,-58.4302687959184
"THAMES 446, CABA, Argentina",-34.5959128612245,-58.4441880489796
"CAAGUAZU 6112, CABA, Argentina",-34.6434061877551,-58.5144869020408
"CALLAO AV. 360, CABA, Argentina",-34.6051237,-58.3924631
"PAEZ 3271, CABA, Argentina",-34.6233577285714,-58.4782044142857
"PICO 1689, CABA, Argentina",-34.5371414653061,-58.4673800591837
"3 DE FEBRERO 2617, CABA, Argentina",-34.5544119326531,-58.456200644898
"BOEDO AV. 784, CABA, Argentina",-34.6220599,-58.4162405
"DEAN FUNES 1870, CABA, Argentina",-34.6326067285714,-58.4045241693878
"ARENALES 910, CABA, Argentina",-34.5945421,-58.3770038
"MENDOZA 2306, CABA, Argentina",-34.5606312,-58.4565841
"OLAZABAL 1234, CABA, Argentina",-34.5531564285714,-58.4463772755102
"MORENO 1527, CABA, Argentina",-34.6123922979592,-58.3879844734694
"DIRECTORIO AV. 248, CABA, Argentina",-34.6276068102041,-58.4302635081633
"CUENCA 1539, CABA, Argentina",-34.6159652,-58.4830719204082
"BOYACA 1766, CABA, Argentina",-34.6097691428571,-58.4691934693878
"CAMPOS SALLES 2235, CABA, Argentina",-34.5511889816327,-58.4642543204082
"AZCUENAGA 1749, CABA, Argentina",-34.5890990795918,-58.3962196591837
"MOM 2544, CABA, Argentina",-34.6480902857143,-58.4301217142857
"CATAMARCA 1060, CABA, Argentina",-34.6221594428571,-58.4043345836735
"11 DE SEPTIEMBRE DE 1888 2868, CABA, Argentina",-34.5517107122449,-58.4571049734694
"ARENGREEN 631, CABA, Argentina",-34.6102981875,-58.441585425
"ACASSUSO 5185, CABA, Argentina",-34.6393246571429,-58.5036868428571
"GORRITI 6020, CABA, Argentina",-34.5816376632653,-58.441679744898
"LAFINUR 3255, CABA, Argentina",-34.5781568938775,-58.4127705612245
"GRIVEO 2787, CABA, Argentina",-34.583681155102,-58.5024521469388
"AGUERO 1068, CABA, Argentina",-34.5973430122449,-58.4103430530612
"MONTIEL 3038, CABA, Argentina",-34.6698552163265,-58.5023664163265
"LOYOLA 67, CABA, Argentina",-34.5998976965517,-58.4316738310345
"VUELTA DE OBLIGADO 2431, CABA, Argentina",-34.5582952387755,-58.4583106244898
"BILLINGHURST 1656, CABA, Argentina",-34.5913368695652,-58.4110141347826
"SIMBRON 4109, CABA, Argentina",-34.6060025833333,-58.5078083166667
"JARAMILLO 3785, CABA, Argentina",-34.5545075714286,-58.4812867142857
"MALABIA 1358, CABA, Argentina",-34.5924514428571,-58.4297427857143
"ALMAGRO 1637, CABA, Argentina",-34.6099883,-58.4222331
"CHARCAS 2725, CABA, Argentina",-34.5945863244898,-58.4053019428571
"O'HIGGINS 2289, CABA, Argentina",-34.5580796163265,-58.4543922244898
"GUATEMALA 5726, CABA, Argentina",-34.5793492693878,-58.4333418530612
"GUALEGUAYCHU 3474, CABA, Argentina",-34.6038528163265,-58.5117052040816
"LAPRIDA 1810, CABA, Argentina",-34.5891198428571,-58.4018192142857
"ALBERTI 1556, CABA, Argentina",-34.6279450979592,-58.3999171693878
"YATAY 173, CABA, Argentina",-34.6111975833333,-58.4287090416667
"SANCHEZ DE BUSTAMANTE 1193, CABA, Argentina",-34.5969717081633,-58.4129144979592
"CORDOBA AV. 762, CABA, Argentina",-34.599048444898,-58.3777038265306
"LUGONES 2667, CABA, Argentina",-34.5689983333333,-58.4812307333333
"LAS HERAS GENERAL AV. 2082, CABA, Argentina",-34.5875522,-58.3972196
"SANCHEZ DE BUSTAMANTE 2478, CABA, Argentina",-34.584721203512,-58.4030768622622
